CustomerID,Quantity,UnitPrice,dayth,hour,weekday
13583,10,2.08,0,10.666666666666666,3
13583,10,2.08,0,10.666666666666666,3
13583,10,1.65,0,10.666666666666666,3
13583,12,0.85,0,10.666666666666666,3
13583,10,0.85,0,10.666666666666666,3
13584,1,9.95,0,12.816666666666666,6
13584,1,4.95,0,12.816666666666666,6
13584,1,2.1,0,12.816666666666666,6
13584,1,1.95,0,12.816666666666666,6
13584,2,1.65,0,12.816666666666666,6
13584,1,1.25,0,12.816666666666666,6
13584,1,1.25,0,12.816666666666666,6
13584,1,1.95,0,12.816666666666666,6
13584,1,1.95,0,12.816666666666666,6
13584,1,3.75,0,12.816666666666666,6
13584,1,1.95,0,12.816666666666666,6
13584,1,0.85,0,12.816666666666666,6
13584,1,10.95,0,12.816666666666666,6
13584,6,1.25,0,12.816666666666666,6
13584,2,0.85,0,12.816666666666666,6
13584,1,4.25,0,12.816666666666666,6
13584,1,9.95,0,12.816666666666666,6
13584,2,2.95,0,12.816666666666666,6
13584,1,1.95,0,12.816666666666666,6
13584,1,1.95,0,12.816666666666666,6
13584,5,5.45,0,12.816666666666666,6
13584,1,8.95,0,12.816666666666666,6
13584,1,8.95,0,12.816666666666666,6
13584,2,8.95,0,12.816666666666666,6
13589,1,14.95,0,12.733333333333333,0
13589,2,9.95,0,12.733333333333333,0
13589,2,5.95,0,12.733333333333333,0
13589,2,12.75,0,12.733333333333333,0
13589,12,2.55,0,12.733333333333333,0
13589,4,3.75,0,12.733333333333333,0
13589,2,6.75,0,12.733333333333333,0
13589,2,1.45,0,12.733333333333333,0
13589,1,12.75,0,12.733333333333333,0
13591,10,1.95,0,12.3,4
13591,2,9.95,0,12.3,4
13591,6,2.95,0,12.3,4
13591,6,2.95,0,12.3,4
13591,6,2.95,0,12.3,4
13591,3,12.75,0,12.3,4
13591,4,3.95,0,12.3,4
13591,5,3.95,0,12.3,4
13591,10,1.95,0,12.3,4
13591,6,2.95,0,12.3,4
13591,6,2.95,0,12.3,4
13591,12,1.65,0,12.3,4
13591,2,9.95,0,12.3,4
13591,6,3.75,0,12.3,4
13591,4,3.75,0,12.3,4
13591,2,9.95,0,12.3,4
13591,4,4.95,0,12.3,4
13591,10,1.95,0,12.3,4
13591,2,10.95,0,12.3,4
13591,6,4.25,0,12.3,4
13591,12,1.45,0,12.3,4
13591,2,9.95,0,12.3,4
13591,2,9.95,0,12.3,4
13592,3,5.95,0,14.016666666666667,6
13592,6,2.1,0,14.016666666666667,6
13592,1,10.95,0,14.016666666666667,6
13592,8,1.69,0,14.016666666666667,6
13592,8,0.85,0,14.016666666666667,6
13592,4,3.75,0,14.016666666666667,6
13594,2,4.95,0,10.316666666666666,1
13594,12,0.83,0,10.316666666666666,1
13594,10,0.82,0,10.316666666666666,1
13594,16,0.85,0,10.316666666666666,1
13594,6,2.95,0,10.316666666666666,1
13594,12,1.69,0,10.316666666666666,1
13594,6,2.55,0,10.316666666666666,1
13594,6,2.55,0,10.316666666666666,1
13594,24,1.25,0,10.316666666666666,1
13594,24,1.25,0,10.316666666666666,1
13594,24,1.25,0,10.316666666666666,1
13594,25,0.42,0,10.316666666666666,1
13594,25,0.42,0,10.316666666666666,1
13594,25,0.42,0,10.316666666666666,1
13594,25,0.1,0,10.316666666666666,1
13594,6,2.55,0,10.316666666666666,1
13594,20,1.65,0,10.316666666666666,1
13594,8,1.25,0,10.316666666666666,1
13594,8,0.83,0,10.316666666666666,1
13594,8,0.83,0,10.316666666666666,1
13594,24,0.85,0,10.316666666666666,1
13594,6,2.95,0,10.316666666666666,1
13594,3,4.95,0,10.316666666666666,1
13594,12,1.25,0,10.316666666666666,1
13594,10,0.82,0,10.316666666666666,1
13594,12,1.25,0,10.316666666666666,1
13596,1,8.5,0,11.95,6
13596,1,1.25,0,11.95,6
13596,2,1.25,0,11.95,6
13596,1,3.75,0,11.95,6
13596,2,1.95,0,11.95,6
13596,1,4.95,0,11.95,6
13596,1,0.85,0,11.95,6
13596,2,1.69,0,11.95,6
13596,1,3.75,0,11.95,6
13596,1,1.45,0,11.95,6
13596,1,4.15,0,11.95,6
13596,1,1.95,0,11.95,6
13596,2,2.1,0,11.95,6
13596,2,1.25,0,11.95,6
13596,1,1.45,0,11.95,6
13596,1,0.85,0,11.95,6
13596,1,4.15,0,11.95,6
13596,2,2.55,0,11.95,6
13596,1,3.35,0,11.95,6
13596,1,0.55,0,11.95,6
13596,1,4.15,0,11.95,6
13596,1,4.25,0,11.95,6
13596,1,2.95,0,11.95,6
13596,1,0.83,0,11.95,6
13596,1,1.65,0,11.95,6
13596,1,0.55,0,11.95,6
13596,1,0.55,0,11.95,6
13596,1,9.95,0,11.95,6
13596,2,0.39,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,1.45,0,11.95,6
13596,1,4.95,0,11.95,6
13596,1,2.08,0,11.95,6
13596,1,1.25,0,11.95,6
13596,2,1.25,0,11.95,6
13596,1,2.1,0,11.95,6
13596,1,0.55,0,11.95,6
13596,1,2.95,0,11.95,6
13596,1,1.65,0,11.95,6
13596,1,1.45,0,11.95,6
13596,3,0.95,0,11.95,6
13596,2,8.25,0,11.95,6
13596,1,0.55,0,11.95,6
13596,2,1.25,0,11.95,6
13596,1,0.55,0,11.95,6
13596,1,0.55,0,11.95,6
13596,1,1.25,0,11.95,6
13596,3,1.95,0,11.95,6
13596,1,2.08,0,11.95,6
13596,1,2.25,0,11.95,6
13596,1,2.89,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,1.95,0,11.95,6
13596,3,0.42,0,11.95,6
13596,1,4.95,0,11.95,6
13596,3,0.85,0,11.95,6
13596,1,0.55,0,11.95,6
13596,1,0.55,0,11.95,6
13596,1,1.95,0,11.95,6
13596,2,1.95,0,11.95,6
13596,1,2.08,0,11.95,6
13596,1,1.45,0,11.95,6
13596,1,2.08,0,11.95,6
13596,1,4.15,0,11.95,6
13596,1,5.95,0,11.95,6
13596,1,1.95,0,11.95,6
13596,2,2.08,0,11.95,6
13596,1,3.75,0,11.95,6
13596,1,0.85,0,11.95,6
13596,2,0.85,0,11.95,6
13596,1,2.95,0,11.95,6
13596,1,2.95,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,1.65,0,11.95,6
13596,2,0.42,0,11.95,6
13596,1,0.42,0,11.95,6
13596,2,0.85,0,11.95,6
13596,1,5.95,0,11.95,6
13596,2,1.45,0,11.95,6
13596,1,1.25,0,11.95,6
13596,6,0.42,0,11.95,6
13596,6,0.42,0,11.95,6
13596,1,2.89,0,11.95,6
13596,1,0.85,0,11.95,6
13596,1,0.85,0,11.95,6
13596,1,0.85,0,11.95,6
13596,1,0.85,0,11.95,6
13596,1,2.08,0,11.95,6
13596,12,0.42,0,11.95,6
13596,6,0.42,0,11.95,6
13596,1,1.65,0,11.95,6
13596,1,0.42,0,11.95,6
13596,1,4.15,0,11.95,6
13596,1,0.85,0,11.95,6
13596,1,2.95,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,0.39,0,11.95,6
13596,2,3.75,0,11.95,6
13596,1,6.25,0,11.95,6
13596,1,4.95,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,0.55,0,11.95,6
13596,1,0.39,0,11.95,6
13596,1,3.75,0,11.95,6
13596,1,1.25,0,11.95,6
13596,2,2.08,0,11.95,6
13596,1,2.25,0,11.95,6
13596,1,2.25,0,11.95,6
13596,1,3.75,0,11.95,6
13596,1,8.25,0,11.95,6
13596,1,12.75,0,11.95,6
13596,1,3.75,0,11.95,6
13596,1,8.5,0,11.95,6
13596,3,0.85,0,11.95,6
13596,1,1.65,0,11.95,6
13596,1,1.65,0,11.95,6
13596,1,1.65,0,11.95,6
13596,1,5.95,0,11.95,6
13596,1,4.15,0,11.95,6
13596,2,2.1,0,11.95,6
13596,1,2.1,0,11.95,6
13596,2,2.1,0,11.95,6
13596,1,2.1,0,11.95,6
13596,1,2.55,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,4.15,0,11.95,6
13596,1,2.95,0,11.95,6
13596,1,3.35,0,11.95,6
13596,1,3.35,0,11.95,6
13596,1,1.45,0,11.95,6
13596,1,3.75,0,11.95,6
13596,1,1.25,0,11.95,6
13596,2,1.45,0,11.95,6
13596,4,0.42,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,1.25,0,11.95,6
13596,5,0.39,0,11.95,6
13596,1,0.55,0,11.95,6
13596,1,1.25,0,11.95,6
13596,1,12.75,0,11.95,6
13596,2,0.39,0,11.95,6
13596,2,1.69,0,11.95,6
13596,1,2.1,0,11.95,6
13596,16,0.83,7,12.016666666666667,6
13596,12,1.25,7,12.016666666666667,6
13596,6,1.95,7,12.016666666666667,6
13596,4,4.95,7,12.016666666666667,6
13596,6,4.15,7,12.016666666666667,6
13596,12,1.95,7,12.016666666666667,6
13596,12,1.65,7,12.016666666666667,6
13596,6,2.1,7,12.016666666666667,6
13596,6,2.1,7,12.016666666666667,6
13596,8,2.25,7,12.016666666666667,6
13596,8,2.25,7,12.016666666666667,6
13596,6,2.08,7,12.016666666666667,6
13596,6,2.08,7,12.016666666666667,6
13596,12,0.85,7,12.016666666666667,6
13596,24,0.65,7,12.016666666666667,6
13596,12,1.25,7,12.016666666666667,6
13596,24,0.65,7,12.016666666666667,6
13596,12,1.25,7,12.016666666666667,6
13600,1,4.95,0,15.45,0
13600,1,1.25,0,15.45,0
13600,1,3.75,0,15.45,0
13600,4,1.65,0,15.45,0
13600,3,2.95,0,15.45,0
13600,12,0.85,0,15.45,0
13600,24,0.75,0,15.45,0
13600,10,0.85,0,15.45,0
13600,6,0.42,0,15.45,0
13600,3,14.95,0,15.45,0
13600,50,0.21,0,15.45,0
13600,50,0.21,0,15.45,0
13600,50,0.21,0,15.45,0
13600,50,0.21,0,15.45,0
13600,50,0.21,0,15.45,0
13600,2,7.95,0,15.45,0
13600,2,7.95,0,15.45,0
13600,3,7.95,0,15.45,0
13600,2,0.95,0,15.45,0
13601,10,1.65,0,16.866666666666667,3
13601,10,2.08,0,16.866666666666667,3
13601,12,0.42,0,16.866666666666667,3
13601,10,0.19,0,16.866666666666667,3
13601,24,0.42,0,16.866666666666667,3
13601,3,3.75,0,16.866666666666667,3
13601,2,1.65,0,16.866666666666667,3
13601,10,0.39,0,16.866666666666667,3
13601,2,2.08,0,16.866666666666667,3
13601,1,0.55,0,16.866666666666667,3
13601,3,0.55,0,16.866666666666667,3
13601,9,2.55,0,16.866666666666667,3
13601,10,2.55,0,16.866666666666667,3
13601,10,2.55,0,16.866666666666667,3
13601,10,2.55,0,16.866666666666667,3
13601,8,0.42,0,16.866666666666667,3
13601,2,3.25,0,16.866666666666667,3
13601,3,3.25,0,16.866666666666667,3
13601,4,1.65,0,16.866666666666667,3
13601,1,0.55,0,16.866666666666667,3
13601,2,6.75,0,16.866666666666667,3
13601,3,2.1,0,16.866666666666667,3
13601,2,1.45,0,16.866666666666667,3
13601,12,1.25,0,16.866666666666667,3
13601,2,2.1,0,16.866666666666667,3
13601,6,0.39,0,16.866666666666667,3
13601,1,4.25,0,16.866666666666667,3
13601,6,0.65,0,16.866666666666667,3
13601,3,1.25,0,16.866666666666667,3
13601,2,1.25,0,16.866666666666667,3
13601,12,1.95,0,16.866666666666667,3
13601,20,1.25,0,16.866666666666667,3
13601,2,1.95,0,16.866666666666667,3
13601,5,1.95,0,16.866666666666667,3
13601,7,1.45,0,16.866666666666667,3
13601,6,1.25,0,16.866666666666667,3
13601,12,0.42,0,16.866666666666667,3
13601,12,0.42,0,16.866666666666667,3
13601,12,0.42,0,16.866666666666667,3
13601,1,4.25,0,16.866666666666667,3
13601,1,4.25,0,16.866666666666667,3
13601,2,2.95,0,16.866666666666667,3
13602,10,1.65,0,11.783333333333333,3
13602,10,2.08,0,11.783333333333333,3
13602,10,2.08,0,11.783333333333333,3
13602,6,4.95,0,11.783333333333333,3
13602,3,4.95,0,11.783333333333333,3
13602,6,2.1,0,11.783333333333333,3
13602,6,2.1,0,11.783333333333333,3
13602,18,1.25,0,11.783333333333333,3
13602,12,1.25,0,11.783333333333333,3
13602,16,0.65,0,11.783333333333333,3
13602,8,0.83,0,11.783333333333333,3
13602,6,4.15,0,11.783333333333333,3
13602,4,3.75,0,11.783333333333333,3
13602,12,1.95,0,11.783333333333333,3
13602,12,1.95,0,11.783333333333333,3
13602,12,1.25,0,11.783333333333333,3
13602,12,1.25,0,11.783333333333333,3
13602,12,2.1,0,11.783333333333333,3
13602,12,2.1,0,11.783333333333333,3
13602,48,0.63,0,11.783333333333333,3
13602,12,1.45,0,11.783333333333333,3
13602,8,0.85,0,11.783333333333333,3
13602,12,2.08,0,11.783333333333333,3
13603,16,0.39,0,15.95,6
13603,6,0.85,0,15.95,6
13603,12,0.83,0,15.95,6
13603,6,1.45,0,15.95,6
13603,12,0.39,0,15.95,6
13603,24,0.65,0,15.95,6
13603,2,8.95,0,15.95,6
13603,2,4.95,0,15.95,6
13603,2,6.25,0,15.95,6
13603,1,3.75,0,15.95,6
13603,2,0.85,0,15.95,6
13603,13,0.19,0,15.95,6
13603,1,3.75,0,15.95,6
13603,14,0.85,0,15.95,6
13603,10,0.29,0,15.95,6
13603,1,1.25,0,15.95,6
13603,1,1.25,0,15.95,6
13603,6,0.39,0,15.95,6
13603,6,0.42,0,15.95,6
13603,1,3.75,0,15.95,6
13603,3,0.39,0,15.95,6
13603,1,3.75,0,15.95,6
13603,6,0.85,0,15.95,6
13603,4,0.83,0,15.95,6
13603,4,0.83,0,15.95,6
13603,2,8.5,0,15.95,6
13603,6,0.42,0,15.95,6
13606,36,0.85,0,11.7,1
13606,48,0.29,0,11.7,1
13606,30,0.85,0,11.7,1
13607,12,1.95,0,16.283333333333335,6
13607,2,1.45,0,16.283333333333335,6
13607,2,1.95,0,16.283333333333335,6
13607,4,2.1,0,16.283333333333335,6
13607,3,2.95,0,16.283333333333335,6
13607,3,2.95,0,16.283333333333335,6
13607,3,1.95,0,16.283333333333335,6
13607,2,2.95,0,16.283333333333335,6
13607,1,2.95,0,16.283333333333335,6
13607,1,1.65,0,16.283333333333335,6
13607,6,4.15,0,16.283333333333335,6
13607,4,1.25,0,16.283333333333335,6
13607,12,0.83,0,16.283333333333335,6
13607,1,4.15,0,16.283333333333335,6
13607,8,2.95,0,16.283333333333335,6
13607,4,1.65,0,16.283333333333335,6
13607,2,0.63,0,16.283333333333335,6
13607,2,1.25,0,16.283333333333335,6
13607,1,1.65,0,16.283333333333335,6
13607,2,3.75,0,16.283333333333335,6
13607,2,3.75,0,16.283333333333335,6
13607,5,0.19,0,16.283333333333335,6
13607,1,3.75,0,16.283333333333335,6
13607,1,4.95,0,16.283333333333335,6
13607,2,0.79,0,16.283333333333335,6
13607,2,1.45,0,16.283333333333335,6
13607,1,8.5,0,16.283333333333335,6
13607,1,6.35,0,16.283333333333335,6
13607,1,4.95,0,16.283333333333335,6
13607,20,0.79,0,16.283333333333335,6
13607,5,0.85,0,16.283333333333335,6
13607,2,8.95,0,16.283333333333335,6
13607,1,6.25,0,16.283333333333335,6
13607,2,1.49,0,16.283333333333335,6
13607,1,0.19,0,16.283333333333335,6
13607,7,0.63,0,16.283333333333335,6
13607,1,1.65,0,16.283333333333335,6
13607,7,1.25,0,16.283333333333335,6
13607,5,0.63,0,16.283333333333335,6
13607,10,1.25,0,16.283333333333335,6
13607,12,0.38,0,16.283333333333335,6
13607,6,0.39,0,16.283333333333335,6
13607,3,1.65,0,16.283333333333335,6
13607,2,12.5,0,16.283333333333335,6
13607,1,12.75,0,16.283333333333335,6
13607,5,1.65,0,16.283333333333335,6
13607,8,1.65,0,16.283333333333335,6
13607,1,3.75,0,16.283333333333335,6
13607,1,3.75,0,16.283333333333335,6
13607,4,2.95,0,16.283333333333335,6
13607,5,2.95,0,16.283333333333335,6
13607,2,6.95,0,16.283333333333335,6
13607,1,3.75,0,16.283333333333335,6
13607,2,3.75,0,16.283333333333335,6
13607,2,3.75,0,16.283333333333335,6
13607,3,4.95,0,16.283333333333335,6
13607,1,2.95,0,16.283333333333335,6
13607,1,2.95,0,16.283333333333335,6
13607,1,2.95,0,16.283333333333335,6
13607,2,4.95,0,16.283333333333335,6
13607,2,4.95,0,16.283333333333335,6
13607,2,4.95,0,16.283333333333335,6
13607,1,1.25,0,16.283333333333335,6
13607,2,5.95,0,16.283333333333335,6
13607,1,1.65,0,16.283333333333335,6
13607,2,2.95,0,16.283333333333335,6
13607,2,2.89,0,16.283333333333335,6
13607,1,2.95,0,16.283333333333335,6
13607,1,2.95,0,16.283333333333335,6
13607,3,1.45,0,16.283333333333335,6
13607,1,2.55,0,16.283333333333335,6
13607,1,2.08,0,16.283333333333335,6
13607,1,2.1,0,16.283333333333335,6
13607,2,2.08,0,16.283333333333335,6
13607,1,2.1,0,16.283333333333335,6
13607,1,2.1,0,16.283333333333335,6
13607,2,1.25,0,16.283333333333335,6
13607,2,1.25,0,16.283333333333335,6
13607,1,3.29,0,16.283333333333335,6
13607,2,1.25,0,16.283333333333335,6
13607,10,0.85,0,16.283333333333335,6
13607,1,3.29,0,16.283333333333335,6
13607,1,1.45,0,16.283333333333335,6
13607,2,2.49,0,16.283333333333335,6
13607,2,2.95,0,16.283333333333335,6
13607,2,7.95,0,16.283333333333335,6
13607,2,4.95,0,16.283333333333335,6
13607,4,2.1,0,16.283333333333335,6
13607,4,2.1,0,16.283333333333335,6
13607,2,2.1,0,16.283333333333335,6
13607,1,4.95,0,16.283333333333335,6
13607,2,4.15,0,16.283333333333335,6
13607,1,3.75,0,16.283333333333335,6
13607,2,8.25,0,16.283333333333335,6
13607,2,7.95,0,16.283333333333335,6
13607,2,3.75,0,16.283333333333335,6
13607,2,3.75,0,16.283333333333335,6
13607,2,4.95,0,16.283333333333335,6
13614,3,4.95,0,12.616666666666667,3
13614,3,4.95,0,12.616666666666667,3
13614,3,4.95,0,12.616666666666667,3
13614,2,5.95,0,12.616666666666667,3
13614,3,4.95,0,12.616666666666667,3
13614,4,3.95,0,12.616666666666667,3
13614,2,16.95,0,12.616666666666667,3
13614,3,16.95,0,12.616666666666667,3
13614,2,16.95,0,12.616666666666667,3
13617,1,0.95,0,12.916666666666666,6
13617,3,2.55,0,12.916666666666666,6
13617,4,2.95,0,12.916666666666666,6
13617,4,1.69,0,12.916666666666666,6
13617,1,2.55,0,12.916666666666666,6
13617,2,2.55,0,12.916666666666666,6
13617,4,3.75,0,12.916666666666666,6
13617,6,1.25,0,12.916666666666666,6
13617,6,0.85,0,12.916666666666666,6
13617,6,0.83,0,12.916666666666666,6
13617,4,3.75,0,12.916666666666666,6
13617,48,0.39,0,12.916666666666666,6
13617,24,1.25,0,12.916666666666666,6
13618,24,0.29,0,11.15,6
13618,12,0.29,0,11.15,6
13618,16,1.69,0,11.15,6
13618,6,2.95,0,11.15,6
13618,10,1.65,0,11.15,6
13618,10,1.65,0,11.15,6
13618,24,0.19,0,11.15,6
13618,48,0.19,0,11.15,6
13618,36,0.38,0,11.15,6
13618,12,0.39,0,11.15,6
13618,16,0.85,0,11.15,6
13618,8,1.69,0,11.15,6
13618,24,1.25,0,11.15,6
13621,100,0.04,0,8.433333333333334,0
13621,24,0.12,0,8.433333333333334,0
13621,24,0.29,0,8.433333333333334,0
13621,8,1.25,0,8.433333333333334,0
13621,8,1.25,0,8.433333333333334,0
13621,8,1.25,0,8.433333333333334,0
13621,8,1.25,0,8.433333333333334,0
13621,24,0.21,0,8.433333333333334,0
13621,24,0.42,0,8.433333333333334,0
13621,16,1.25,0,8.433333333333334,0
13621,3,4.95,0,8.433333333333334,0
13621,12,0.85,0,8.433333333333334,0
13621,12,1.25,0,8.433333333333334,0
13621,12,1.25,0,8.433333333333334,0
13621,12,0.42,0,8.433333333333334,0
13621,12,1.45,0,8.433333333333334,0
13621,12,1.25,0,8.433333333333334,0
13621,12,1.45,0,8.433333333333334,0
13621,12,1.25,0,8.433333333333334,0
13626,12,1.45,0,10.083333333333334,4
13626,12,0.85,0,10.083333333333334,4
13626,6,2.95,0,10.083333333333334,4
13626,12,1.25,0,10.083333333333334,4
13626,2,7.95,0,10.083333333333334,4
13626,24,0.29,0,10.083333333333334,4
13626,24,0.29,0,10.083333333333334,4
13626,24,0.29,0,10.083333333333334,4
13626,12,1.65,0,10.083333333333334,4
13626,12,1.45,0,10.083333333333334,4
13626,4,4.25,0,10.083333333333334,4
13626,4,3.75,0,10.083333333333334,4
13626,6,2.95,0,10.083333333333334,4
13626,6,2.55,0,10.083333333333334,4
13626,12,0.85,0,10.083333333333334,4
13626,10,1.25,0,10.083333333333334,4
13626,12,0.85,0,10.083333333333334,4
13626,12,0.85,0,10.083333333333334,4
13626,3,4.95,0,10.083333333333334,4
13629,100,1.65,0,12.15,2
13629,200,1.65,0,12.15,2
13629,100,1.65,0,12.15,2
13634,2,0.85,0,15.5,6
13634,3,2.55,0,15.5,6
13634,25,0.42,0,15.5,6
13634,4,7.95,0,15.5,6
13634,2,7.95,0,15.5,6
13634,4,1.95,0,15.5,6
13634,1,4.95,0,15.5,6
13634,4,1.65,0,15.5,6
13634,6,2.95,0,15.5,6
13634,2,4.95,0,15.5,6
13634,2,1.65,0,15.5,6
13634,2,3.75,0,15.5,6
13634,3,3.75,0,15.5,6
13634,3,3.75,0,15.5,6
13634,4,1.65,0,15.5,6
13634,3,0.95,0,15.5,6
13634,3,2.95,0,15.5,6
13634,3,2.95,0,15.5,6
13634,3,4.95,0,15.5,6
13634,4,3.95,0,15.5,6
13634,1,3.25,0,15.5,6
13634,1,2.95,0,15.5,6
13634,1,1.45,0,15.5,6
13634,2,5.95,0,15.5,6
13634,3,1.25,0,15.5,6
13634,3,1.25,0,15.5,6
13634,1,12.75,0,15.5,6
13634,2,2.95,0,15.5,6
13634,4,1.25,0,15.5,6
13634,1,4.95,0,15.5,6
13634,1,4.95,0,15.5,6
13634,1,4.95,0,15.5,6
13634,3,6.75,0,15.5,6
13634,2,5.95,0,15.5,6
13634,2,7.95,0,15.5,6
13634,2,5.95,0,15.5,6
13634,2,7.95,0,15.5,6
13634,12,1.25,0,15.5,6
13635,12,1.45,0,10.916666666666666,0
13635,12,0.85,0,10.916666666666666,0
13635,6,3.75,0,10.916666666666666,0
13635,4,3.75,0,10.916666666666666,0
13635,4,3.75,0,10.916666666666666,0
13635,12,1.25,0,10.916666666666666,0
13635,12,1.25,0,10.916666666666666,0
13635,20,0.42,0,10.916666666666666,0
13635,6,3.25,0,10.916666666666666,0
13635,12,1.25,0,10.916666666666666,0
13635,12,1.65,0,10.916666666666666,0
13635,12,1.45,0,10.916666666666666,0
13635,24,0.42,0,10.916666666666666,0
13635,24,0.42,0,10.916666666666666,0
13635,6,2.08,0,10.916666666666666,0
13635,24,0.42,0,10.916666666666666,0
13635,8,2.25,0,10.916666666666666,0
13635,12,0.42,0,10.916666666666666,0
13635,2,11.95,0,10.916666666666666,0
13635,3,5.95,0,10.916666666666666,0
13635,12,1.65,0,10.916666666666666,0
13635,12,1.25,0,10.916666666666666,0
13635,24,0.39,0,10.916666666666666,0
13635,12,1.65,0,10.916666666666666,0
13635,12,1.65,0,10.916666666666666,0
13635,2,7.85,0,10.916666666666666,0
13635,12,1.95,0,10.916666666666666,0
13635,12,0.85,0,10.916666666666666,0
13635,3,5.95,0,10.916666666666666,0
13635,10,1.95,0,10.916666666666666,0
13635,12,1.25,0,10.916666666666666,0
13635,12,1.25,0,10.916666666666666,0
13635,12,0.83,0,10.916666666666666,0
13635,12,0.85,0,10.916666666666666,0
13635,6,3.75,0,10.916666666666666,0
13635,6,7.5,0,10.916666666666666,0
13635,16,1.69,0,10.916666666666666,0
13635,12,2.1,0,10.916666666666666,0
13635,12,2.1,0,10.916666666666666,0
13635,12,2.1,0,10.916666666666666,0
13635,12,2.1,0,10.916666666666666,0
13635,3,5.95,0,10.916666666666666,0
13635,4,4.95,0,10.916666666666666,0
13635,3,4.95,0,10.916666666666666,0
13635,4,4.25,0,10.916666666666666,0
13635,3,4.95,0,10.916666666666666,0
13635,4,4.25,0,10.916666666666666,0
13635,12,1.45,0,10.916666666666666,0
13635,8,0.83,0,10.916666666666666,0
13635,24,0.39,0,10.916666666666666,0
13635,12,2.95,0,10.916666666666666,0
13635,12,0.42,0,10.916666666666666,0
13635,12,0.42,0,10.916666666666666,0
13635,12,1.45,0,10.916666666666666,0
13635,6,2.49,0,10.916666666666666,0
13635,12,2.1,0,10.916666666666666,0
13635,12,2.89,0,10.916666666666666,0
13635,24,1.25,0,10.916666666666666,0
13635,12,1.25,0,10.916666666666666,0
13635,12,0.83,0,10.916666666666666,0
13635,12,1.25,0,10.916666666666666,0
13635,12,1.25,0,10.916666666666666,0
13637,1,1.25,0,13.1,2
13637,8,0.42,0,13.1,2
13637,4,1.65,0,13.1,2
13637,1,1.25,0,13.1,2
13637,8,1.25,0,13.1,2
13637,2,2.95,0,13.1,2
13637,2,2.55,0,13.1,2
13637,12,1.25,0,13.1,2
13637,2,2.55,0,13.1,2
13637,2,0.55,0,13.1,2
13637,1,0.55,0,13.1,2
13637,2,2.55,0,13.1,2
13637,4,3.75,0,13.1,2
13637,4,2.55,0,13.1,2
13637,2,7.5,0,13.1,2
13637,4,1.49,0,13.1,2
13637,6,2.95,0,13.1,2
13637,1,6.95,0,13.1,2
13637,6,3.75,0,13.1,2
13637,10,0.85,0,13.1,2
13637,1,7.95,0,13.1,2
13637,4,2.95,0,13.1,2
13637,8,0.85,0,13.1,2
13637,5,0.85,0,13.1,2
13637,2,0.65,0,13.1,2
13637,2,0.65,0,13.1,2
13637,4,0.65,0,13.1,2
13637,2,0.55,0,13.1,2
13637,2,0.55,0,13.1,2
13637,2,0.55,0,13.1,2
13637,2,0.55,0,13.1,2
13637,2,0.55,0,13.1,2
13637,1,1.65,0,13.1,2
13637,2,0.85,0,13.1,2
13637,2,1.65,0,13.1,2
13637,2,4.95,0,13.1,2
13637,3,0.85,0,13.1,2
13637,2,1.25,0,13.1,2
13637,4,1.25,0,13.1,2
13637,2,1.25,0,13.1,2
13637,3,1.25,0,13.1,2
13637,1,5.75,0,13.1,2
13637,2,3.75,0,13.1,2
13637,2,3.75,0,13.1,2
13637,6,1.25,0,13.1,2
13637,2,1.65,0,13.1,2
13637,4,2.95,0,13.1,2
13637,2,9.95,0,13.1,2
13637,2,1.65,0,13.1,2
13637,2,1.65,0,13.1,2
13637,8,0.65,0,13.1,2
13637,1,2.95,0,13.1,2
13637,1,2.08,0,13.1,2
13637,2,1.65,0,13.1,2
13637,5,0.55,0,13.1,2
13637,4,0.55,0,13.1,2
13637,12,1.25,0,13.1,2
13637,4,0.95,0,13.1,2
13637,2,2.95,0,13.1,2
13637,2,7.95,0,13.1,2
13637,2,5.75,0,13.1,2
13637,4,2.95,0,13.1,2
13637,2,12.75,0,13.1,2
13637,4,2.1,0,13.1,2
13638,25,0.42,0,10.633333333333333,3
13638,12,1.25,0,10.633333333333333,3
13638,2,12.75,0,10.633333333333333,3
13638,6,2.89,0,10.633333333333333,3
13638,24,0.39,0,10.633333333333333,3
13638,12,1.25,0,10.633333333333333,3
13638,6,2.89,0,10.633333333333333,3
13638,6,2.1,0,10.633333333333333,3
13639,12,1.95,0,13.6,0
13639,18,2.95,0,13.6,0
13639,12,0.83,0,13.6,0
13639,48,2.49,0,13.6,0
13639,6,2.49,0,13.6,0
13639,24,0.39,0,13.6,0
13639,12,2.95,0,13.6,0
13639,18,1.25,0,13.6,0
13639,18,1.25,0,13.6,0
13639,12,2.89,0,13.6,0
13639,144,1.65,0,13.6,0
13639,10,1.65,0,13.6,0
13639,10,1.65,0,13.6,0
